"Diplomas and Completion"
10/26/2022

Year,Level,Division,Subgroup,Cohort,"Dropout Count","Dropout Rate","Advanced Diplomas","Standard Count","Other Diplomas Count","GED ISAEP","Standard and Other Diplomas Count","GED Other Non-Graduation Count","Other Non-Graduation Count"
2019,DIV,"Manassas City Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2019,DIV,"Manassas City Public Schools",Male,314,66,21,109,115,4,10,10,20,119
2019,DIV,"Manassas City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Manassas City Public Schools","Multiple Races",22,3,13.6,8,11,0,0,0,0,11
2019,DIV,"Manassas City Public Schools","Students with Disabilities",74,18,24.3,8,39,7,0,2,2,46
2019,DIV,"Manassas City Public Schools",White,90,4,4.4,43,36,1,3,3,6,37
2019,DIV,"Manassas Park City Public Schools","All Students",310,42,13.5,132,129,2,2,3,5,131
2019,DIV,"Manassas Park City Public Schools",Asian,19,0,0,13,6,0,0,0,0,6
2019,DIV,"Manassas Park City Public Schools",Black,31,0,0,18,12,0,0,1,1,12
2019,DIV,"Manassas Park City Public Schools","Economically Disadvantaged",183,24,13.1,70,86,1,1,1,2,87
2019,DIV,"Manassas Park City Public Schools","English Learners",119,36,30.3,12,67,2,1,1,2,69
2019,DIV,"Manassas Park City Public Schools",Female,138,13,9.4,71,52,0,0,2,2,52
2019,DIV,"Manassas Park City Public Schools",Hispanic,198,38,19.2,66,90,1,2,1,3,91
2019,DIV,"Manassas Park City Public Schools",Male,172,29,16.9,61,77,2,2,1,3,79
2019,DIV,"Manassas Park City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Manassas Park City Public Schools","Multiple Races",12,1,8.3,5,5,0,0,1,1,5
2019,DIV,"Manassas Park City Public Schools","Students with Disabilities",26,1,3.8,1,21,2,0,0,1,23
2019,DIV,"Manassas Park City Public Schools",White,50,3,6,30,16,1,0,0,0,17
2019,DIV,"Martinsville City Public Schools","All Students",130,4,3.1,50,71,2,1,2,3,73
2019,DIV,"Martinsville City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Martinsville City Public Schools",Black,82,1,1.2,27,51,1,0,2,2,52
2019,DIV,"Martinsville City Public Schools","Economically Disadvantaged",80,2,2.5,27,50,0,0,1,1,50
2019,DIV,"Martinsville City Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Martinsville City Public Schools",Female,67,2,3,31,33,1,0,0,0,34
2019,DIV,"Martinsville City Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Martinsville City Public Schools",Hispanic,16,1,6.3,5,10,0,0,0,0,10
2019,DIV,"Martinsville City Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Martinsville City Public Schools",Male,63,2,3.2,19,38,1,1,2,3,39
2019,DIV,"Martinsville City Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Martinsville City Public Schools","Students with Disabilities",10,0,0,0,8,2,0,0,0,10
2019,DIV,"Martinsville City Public Schools",White,26,2,7.7,16,6,1,1,0,1,7
2019,DIV,"Mathews County Public Schools","All Students",110,3,2.7,36,63,5,1,2,3,68
2019,DIV,"Mathews County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Mathews County Public Schools",Black,11,0,0,1,9,1,0,0,0,10
2019,DIV,"Mathews County Public Schools","Economically Disadvantaged",47,3,6.4,6,32,3,1,2,3,35
2019,DIV,"Mathews County Public Schools",Female,47,1,2.1,19,26,0,0,1,1,26
2019,DIV,"Mathews County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Mathews County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Mathews County Public Schools",Male,63,2,3.2,17,37,5,1,1,2,42
2019,DIV,"Mathews County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Mathews County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Mathews County Public Schools","Students with Disabilities",14,1,7.1,0,8,5,0,0,0,13
2019,DIV,"Mathews County Public Schools",White,91,3,3.3,33,49,4,1,1,2,53
2019,DIV,"Mecklenburg County Public Schools","All Students",317,15,4.7,127,150,14,0,11,11,164
2019,DIV,"Mecklenburg County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Mecklenburg County Public Schools",Black,153,3,2,47,85,11,0,7,7,96
2019,DIV,"Mecklenburg County Public Schools","Economically Disadvantaged",191,5,2.6,61,106,11,0,8,8,117
2019,DIV,"Mecklenburg County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Mecklenburg County Public Schools",Female,160,7,4.4,68,77,5,0,3,3,82
2019,DIV,"Mecklenburg County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Mecklenburg County Public Schools",Hispanic,12,1,8.3,7,4,0,0,0,0,4
2019,DIV,"Mecklenburg County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Mecklenburg County Public Schools",Male,157,8,5.1,59,73,9,0,8,8,82
2019,DIV,"Mecklenburg County Public Schools","Military Connected",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Mecklenburg County Public Schools","Multiple Races",14,0,0,3,11,0,0,0,0,11
2019,DIV,"Mecklenburg County Public Schools","Students with Disabilities",39,4,10.3,3,18,14,0,0,0,32
2019,DIV,"Mecklenburg County Public Schools",White,135,11,8.1,68,49,3,0,4,4,52
2019,DIV,"Middlesex County Public Schools","All Students",93,6,6.5,32,51,3,0,1,1,54
2019,DIV,"Middlesex County Public Schools",Black,14,1,7.1,3,9,1,0,0,0,10
2019,DIV,"Middlesex County Public Schools","Economically Disadvantaged",38,5,13.2,8,23,2,0,0,0,25
2019,DIV,"Middlesex County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Middlesex County Public Schools",Female,42,2,4.8,15,22,3,0,0,0,25
2019,DIV,"Middlesex County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Middlesex County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Middlesex County Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2019,DIV,"Middlesex County Public Schools",Male,51,4,7.8,17,29,0,0,1,1,29
2019,DIV,"Middlesex County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Middlesex County Public Schools","Multiple Races",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Middlesex County Public Schools","Students with Disabilities",14,1,7.1,0,10,3,0,0,0,13
2019,DIV,"Middlesex County Public Schools",White,71,4,5.6,24,40,2,0,1,1,42
2019,DIV,"Montgomery County Public Schools","All Students",685,20,2.9,396,227,23,7,12,19,250
2019,DIV,"Montgomery County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Montgomery County Public Schools",Asian,31,0,0,27,4,0,0,0,0,4
2019,DIV,"Montgomery County Public Schools",Black,30,3,10,13,11,2,1,0,1,13
2019,DIV,"Montgomery County Public Schools","Economically Disadvantaged",228,16,7,59,121,17,7,8,15,138
2019,DIV,"Montgomery County Public Schools","English Learners",28,6,21.4,7,15,0,0,0,0,15
2019,DIV,"Montgomery County Public Schools",Female,319,6,1.9,204,95,7,3,4,7,102
2019,DIV,"Montgomery County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Montgomery County Public Schools",Hispanic,47,8,17,24,13,1,0,1,1,14
2019,DIV,"Montgomery County Public Schools",Homeless,12,4,33.3,1,5,1,0,1,1,6
2019,DIV,"Montgomery County Public Schools",Male,366,14,3.8,192,132,16,4,8,12,148
2019,DIV,"Montgomery County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Montgomery County Public Schools","Multiple Races",28,2,7.1,17,9,0,0,0,0,9
2019,DIV,"Montgomery County Public Schools","Students with Disabilities",50,4,8,0,22,23,1,0,1,45
2019,DIV,"Montgomery County Public Schools",White,548,7,1.3,314,190,20,6,11,17,210
2019,DIV,"Nelson County Public Schools","All Students",146,6,4.1,64,62,3,10,1,11,65
2019,DIV,"Nelson County Public Schools",Black,20,1,5,11,7,0,0,1,1,7
2019,DIV,"Nelson County Public Schools","Economically Disadvantaged",82,4,4.9,27,41,3,6,1,7,44
2019,DIV,"Nelson County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Nelson County Public Schools",Female,57,0,0,35,18,1,3,0,3,19
2019,DIV,"Nelson County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Nelson County Public Schools",Hispanic,10,1,10,6,2,0,1,0,1,2
2019,DIV,"Nelson County Public Schools",Male,89,6,6.7,29,44,2,7,1,8,46
2019,DIV,"Nelson County Public Schools","Multiple Races",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Nelson County Public Schools","Students with Disabilities",21,2,9.5,2,11,3,3,0,3,14
2019,DIV,"Nelson County Public Schools",White,109,2,1.8,46,49,3,9,0,9,52
2019,DIV,"New Kent County Public Schools","All Students",232,4,1.7,127,87,2,6,6,12,89
2019,DIV,"New Kent County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"New Kent County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"New Kent County Public Schools",Black,30,0,0,12,17,0,1,0,1,17
2019,DIV,"New Kent County Public Schools","Economically Disadvantaged",56,2,3.6,17,28,1,4,4,8,29
2019,DIV,"New Kent County Public Schools",Female,116,1,.9,66,43,2,1,3,4,45
2019,DIV,"New Kent County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"New Kent County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2019,DIV,"New Kent County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"New Kent County Public Schools",Male,116,3,2.6,61,44,0,5,3,8,44
2019,DIV,"New Kent County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"New Kent County Public Schools","Multiple Races",10,0,0,2,6,1,1,0,1,7
2019,DIV,"New Kent County Public Schools","Students with Disabilities",28,1,3.6,3,20,2,2,0,2,22
2019,DIV,"New Kent County Public Schools",White,176,4,2.3,102,60,1,4,5,9,61
2019,DIV,"Newport News City Public Schools","All Students",1843,25,1.4,786,909,47,45,31,76,956
2019,DIV,"Newport News City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Newport News City Public Schools",Asian,55,0,0,41,13,0,0,1,1,13
2019,DIV,"Newport News City Public Schools",Black,1010,9,.9,370,556,31,25,19,44,587
2019,DIV,"Newport News City Public Schools","Economically Disadvantaged",883,5,.6,281,545,21,14,17,31,566
2019,DIV,"Newport News City Public Schools","English Learners",79,12,15.2,9,54,1,0,3,3,55
2019,DIV,"Newport News City Public Schools",Female,937,9,1,469,415,15,13,16,29,430
2019,DIV,"Newport News City Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Newport News City Public Schools",Hispanic,243,14,5.8,91,125,3,6,4,10,128
2019,DIV,"Newport News City Public Schools",Homeless,30,3,10,9,17,0,0,1,1,17
2019,DIV,"Newport News City Public Schools",Male,906,16,1.8,317,494,32,32,15,47,526
2019,DIV,"Newport News City Public Schools","Military Connected",128,2,1.6,58,65,0,3,0,3,65
2019,DIV,"Newport News City Public Schools","Multiple Races",61,0,0,28,28,0,2,3,5,28
2019,DIV,"Newport News City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Newport News City Public Schools","Students with Disabilities",233,6,2.6,7,165,47,3,5,8,212
2019,DIV,"Newport News City Public Schools",White,464,2,.4,248,185,13,12,4,16,198
2019,DIV,"Norfolk City Public Schools","All Students",1907,154,8.1,709,885,66,50,43,93,951
2019,DIV,"Norfolk City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Norfolk City Public Schools",Asian,67,0,0,47,15,4,1,0,1,19
2019,DIV,"Norfolk City Public Schools",Black,1085,91,8.4,312,570,49,30,33,63,619
2019,DIV,"Norfolk City Public Schools","Economically Disadvantaged",1096,61,5.6,303,626,46,22,38,60,672
2019,DIV,"Norfolk City Public Schools","English Learners",88,36,40.9,10,42,0,0,0,0,42
2019,DIV,"Norfolk City Public Schools",Female,973,72,7.4,424,416,28,17,16,33,444
2019,DIV,"Norfolk City Public Schools","Foster Care",11,1,9.1,1,7,2,0,0,0,9
2019,DIV,"Norfolk City Public Schools",Hispanic,179,39,21.8,50,84,2,3,1,4,86
2019,DIV,"Norfolk City Public Schools",Homeless,32,5,15.6,1,23,0,0,3,3,23
2019,DIV,"Norfolk City Public Schools",Male,934,82,8.8,285,469,38,33,27,60,507
2019,DIV,"Norfolk City Public Schools","Military Connected",229,2,.9,124,91,4,7,1,8,95
2019,DIV,"Norfolk City Public Schools","Multiple Races",125,7,5.6,59,47,2,7,3,10,49
2019,DIV,"Norfolk City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Norfolk City Public Schools","Students with Disabilities",261,25,9.6,17,150,66,3,0,3,216
2019,DIV,"Norfolk City Public Schools",White,438,17,3.9,231,166,9,9,6,15,175
2019,DIV,"Northampton County Public Schools","All Students",105,7,6.7,39,55,0,0,4,4,55
2019,DIV,"Northampton County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Northampton County Public Schools",Black,52,4,7.7,9,36,0,0,3,3,36
2019,DIV,"Northampton County Public Schools","Economically Disadvantaged",82,7,8.5,20,51,0,0,4,4,51
2019,DIV,"Northampton County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Northampton County Public Schools",Female,48,3,6.3,19,26,0,0,0,0,26
2019,DIV,"Northampton County Public Schools",Hispanic,25,3,12,9,12,0,0,1,1,12
2019,DIV,"Northampton County Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2019,DIV,"Northampton County Public Schools",Male,57,4,7,20,29,0,0,4,4,29
2019,DIV,"Northampton County Public Schools",Migrant,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Northampton County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Northampton County Public Schools","Students with Disabilities",14,2,14.3,0,8,0,0,4,4,8
2019,DIV,"Northampton County Public Schools",White,25,0,0,19,6,0,0,0,0,6
2019,DIV,"Northumberland County Public Schools","All Students",109,3,2.8,50,53,3,0,0,0,56
2019,DIV,"Northumberland County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Northumberland County Public Schools",Black,45,2,4.4,11,31,1,0,0,0,32
2019,DIV,"Northumberland County Public Schools","Economically Disadvantaged",50,2,4,16,32,0,0,0,0,32
2019,DIV,"Northumberland County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Northumberland County Public Schools",Female,51,0,0,31,18,2,0,0,0,20
2019,DIV,"Northumberland County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Northumberland County Public Schools",Male,58,3,5.2,19,35,1,0,0,0,36
2019,DIV,"Northumberland County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Northumberland County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Northumberland County Public Schools","Students with Disabilities",27,1,3.7,0,23,3,0,0,0,26
2019,DIV,"Northumberland County Public Schools",White,56,1,1.8,34,19,2,0,0,0,21
2019,DIV,"Norton City Public Schools","All Students",50,0,0,33,17,0,0,0,0,17
2019,DIV,"Norton City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Norton City Public Schools",Black,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Norton City Public Schools","Economically Disadvantaged",35,0,0,23,12,0,0,0,0,12
2019,DIV,"Norton City Public Schools",Female,20,0,0,15,5,0,0,0,0,5
2019,DIV,"Norton City Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Norton City Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Norton City Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Norton City Public Schools",Male,30,0,0,18,12,0,0,0,0,12
2019,DIV,"Norton City Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Norton City Public Schools","Students with Disabilities",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Norton City Public Schools",White,37,0,0,24,13,0,0,0,0,13
2019,DIV,"Nottoway County Public Schools","All Students",150,13,8.7,69,61,5,0,2,2,66
2019,DIV,"Nottoway County Public Schools","American Indian",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Nottoway County Public Schools",Black,65,4,6.2,29,27,3,0,2,2,30
2019,DIV,"Nottoway County Public Schools","Economically Disadvantaged",88,10,11.4,31,41,5,0,1,1,46
2019,DIV,"Nottoway County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Nottoway County Public Schools",Female,75,1,1.3,45,29,0,0,0,0,29
2019,DIV,"Nottoway County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Nottoway County Public Schools",Hispanic,<,<,<,<,<,<,<,<,<,<
2019,DIV,"Nottoway County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Nottoway County Public Schools",Male,75,12,16,24,32,5,0,2,2,37
2019,DIV,"Nottoway County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Nottoway County Public Schools","Multiple Races",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Nottoway County Public Schools","Students with Disabilities",17,2,11.8,1,9,5,0,0,0,14
2019,DIV,"Nottoway County Public Schools",White,70,4,5.7,35,29,2,0,0,0,31
2019,DIV,"Orange County Public Schools","All Students",402,8,2,199,174,9,9,3,12,183
2019,DIV,"Orange County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Orange County Public Schools",Black,54,0,0,23,27,2,1,1,2,29
2019,DIV,"Orange County Public Schools","Economically Disadvantaged",169,5,3,68,81,5,7,3,10,86
2019,DIV,"Orange County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Orange County Public Schools",Female,192,3,1.6,105,75,4,4,1,5,79
2019,DIV,"Orange County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Orange County Public Schools",Hispanic,43,3,7,15,22,2,1,0,1,24
2019,DIV,"Orange County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Orange County Public Schools",Male,210,5,2.4,94,99,5,5,2,7,104
2019,DIV,"Orange County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Orange County Public Schools","Multiple Races",29,1,3.4,19,6,0,2,1,3,6
2019,DIV,"Orange County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Orange County Public Schools","Students with Disabilities",32,2,6.3,2,19,9,0,0,0,28
2019,DIV,"Orange County Public Schools",White,270,4,1.5,138,117,5,5,1,6,122
2019,DIV,"Page County Public Schools","All Students",263,1,.4,142,114,4,0,2,2,118
2019,DIV,"Page County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Page County Public Schools",Black,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Page County Public Schools","Economically Disadvantaged",148,1,.7,66,78,2,0,1,1,80
2019,DIV,"Page County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Page County Public Schools",Female,119,0,0,79,38,2,0,0,0,40
2019,DIV,"Page County Public Schools",Hispanic,14,1,7.1,6,7,0,0,0,0,7
2019,DIV,"Page County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Page County Public Schools",Male,144,1,.7,63,76,2,0,2,2,78
2019,DIV,"Page County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Page County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Page County Public Schools","Students with Disabilities",12,0,0,1,7,4,0,0,0,11
2019,DIV,"Page County Public Schools",White,238,0,0,130,103,3,0,2,2,106
2019,DIV,"Patrick County Public Schools","All Students",152,3,2,64,73,4,5,3,8,77
2019,DIV,"Patrick County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Patrick County Public Schools",Black,10,0,0,6,3,1,0,0,0,4
2019,DIV,"Patrick County Public Schools","Economically Disadvantaged",74,1,1.4,25,42,3,2,1,3,45
2019,DIV,"Patrick County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Patrick County Public Schools",Female,72,0,0,36,32,1,2,1,3,33
2019,DIV,"Patrick County Public Schools",Hispanic,15,1,6.7,8,4,0,1,1,2,4
2019,DIV,"Patrick County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Patrick County Public Schools",Male,80,3,3.8,28,41,3,3,2,5,44
2019,DIV,"Patrick County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Patrick County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Patrick County Public Schools","Students with Disabilities",16,0,0,4,8,4,0,0,0,12
2019,DIV,"Patrick County Public Schools",White,117,2,1.7,46,61,3,4,1,5,64
2019,DIV,"Petersburg City Public Schools","All Students",275,19,6.9,64,157,17,1,17,18,174
2019,DIV,"Petersburg City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Petersburg City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Petersburg City Public Schools",Black,245,15,6.1,55,150,14,0,11,11,164
2019,DIV,"Petersburg City Public Schools","Economically Disadvantaged",204,12,5.9,37,129,12,0,14,14,141
2019,DIV,"Petersburg City Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Petersburg City Public Schools",Female,141,10,7.1,37,83,7,0,4,4,90
2019,DIV,"Petersburg City Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Petersburg City Public Schools",Hispanic,15,3,20,5,4,0,0,3,3,4
2019,DIV,"Petersburg City Public Schools",Homeless,26,3,11.5,2,14,4,0,3,3,18
2019,DIV,"Petersburg City Public Schools",Male,134,9,6.7,27,74,10,1,13,14,84
2019,DIV,"Petersburg City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Petersburg City Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Petersburg City Public Schools","Students with Disabilities",39,1,2.6,3,17,17,0,1,1,34
2019,DIV,"Petersburg City Public Schools",White,11,1,9.1,2,2,3,1,2,3,5
2019,DIV,"Pittsylvania County Public Schools","All Students",736,74,10.1,312,330,15,2,3,5,345
2019,DIV,"Pittsylvania County Public Schools","American Indian",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Pittsylvania County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Pittsylvania County Public Schools",Black,170,13,7.6,73,80,3,0,1,1,83
2019,DIV,"Pittsylvania County Public Schools","Economically Disadvantaged",413,58,14,135,205,10,2,3,5,215
2019,DIV,"Pittsylvania County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Pittsylvania County Public Schools",Female,350,31,8.9,189,126,4,0,0,0,130
2019,DIV,"Pittsylvania County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Pittsylvania County Public Schools",Hispanic,28,4,14.3,13,11,0,0,0,0,11
2019,DIV,"Pittsylvania County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Pittsylvania County Public Schools",Male,386,43,11.1,123,204,11,2,3,5,215
2019,DIV,"Pittsylvania County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Pittsylvania County Public Schools","Multiple Races",14,1,7.1,8,5,0,0,0,0,5
2019,DIV,"Pittsylvania County Public Schools","Students with Disabilities",113,22,19.5,7,69,15,0,0,0,84
2019,DIV,"Pittsylvania County Public Schools",White,518,55,10.6,215,232,12,2,2,4,244
2019,DIV,"Poquoson City Public Schools","All Students",159,2,1.3,92,56,3,2,4,6,59
2019,DIV,"Poquoson City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Poquoson City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Poquoson City Public Schools","Economically Disadvantaged",20,0,0,6,13,0,0,1,1,13
2019,DIV,"Poquoson City Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Poquoson City Public Schools",Female,76,1,1.3,52,18,3,0,2,2,21
2019,DIV,"Poquoson City Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Poquoson City Public Schools",Male,83,1,1.2,40,38,0,2,2,4,38
2019,DIV,"Poquoson City Public Schools","Military Connected",24,0,0,16,8,0,0,0,0,8
2019,DIV,"Poquoson City Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Poquoson City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Poquoson City Public Schools","Students with Disabilities",11,0,0,0,7,3,0,0,1,10
2019,DIV,"Poquoson City Public Schools",White,139,2,1.4,82,49,2,1,3,4,51
2019,DIV,"Portsmouth City Public Schools","All Students",995,61,6.1,324,540,29,17,24,41,569
2019,DIV,"Portsmouth City Public Schools","American Indian",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Portsmouth City Public Schools",Asian,11,2,18.2,5,4,0,0,0,0,4
2019,DIV,"Portsmouth City Public Schools",Black,714,46,6.4,222,399,19,6,22,28,418
2019,DIV,"Portsmouth City Public Schools","Economically Disadvantaged",546,17,3.1,141,346,19,5,18,23,365
2019,DIV,"Portsmouth City Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Portsmouth City Public Schools",Female,497,27,5.4,187,259,11,6,7,13,270
2019,DIV,"Portsmouth City Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Portsmouth City Public Schools",Hispanic,39,1,2.6,15,20,1,2,0,2,21
2019,DIV,"Portsmouth City Public Schools",Homeless,16,3,18.8,2,9,2,0,0,0,11
2019,DIV,"Portsmouth City Public Schools",Male,498,34,6.8,137,281,18,11,17,28,299
2019,DIV,"Portsmouth City Public Schools","Military Connected",11,1,9.1,5,5,0,0,0,0,5
2019,DIV,"Portsmouth City Public Schools","Multiple Races",36,1,2.8,15,20,0,0,0,0,20
2019,DIV,"Portsmouth City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Portsmouth City Public Schools","Students with Disabilities",119,4,3.4,3,82,29,1,0,1,111
2019,DIV,"Portsmouth City Public Schools",White,188,10,5.3,67,91,9,9,2,11,100
2019,DIV,"Powhatan County Public Schools","All Students",348,6,1.7,195,129,8,9,1,10,137
2019,DIV,"Powhatan County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Powhatan County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Powhatan County Public Schools",Black,24,0,0,8,14,2,0,0,0,16
2019,DIV,"Powhatan County Public Schools","Economically Disadvantaged",78,4,5.1,32,33,5,4,0,4,38
2019,DIV,"Powhatan County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Powhatan County Public Schools",Female,176,1,.6,123,46,4,2,0,2,50
2019,DIV,"Powhatan County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
